provider_id,value
460009, 1.048129
460010,  .986585
460011,  .915478
460014,  .990813
460015,  .966794
460017, 1.037020
460021,  .959725
460023,  .973398
460030,  .889281
460033,  .721976
460035,  .651157
460041, 1.099549
460042,  .996823
460044,  .988848
460047, 1.046818
460049,  .955071
460051, 1.047365
460052,  .993206
460054,  .999392
460058, 1.029761
460060, 1.038677
470001,  .939273
470005,  .938917
470011,  .960839
470012,  .927748
490001,  .888502
490002,  .873668
490005,  .973040
490007,  .975440
490009, 1.028258
490013,  .906223
490017,  .972741
490019,  .932758
490020,  .969007
490021,  .938812
490023, 1.017040
490024,  .986703
490032, 1.003523
490037,  .900556
490038,  .910569
490041,  .900218
490042,  .945536
490043,  .961808
490045, 1.016256
490046,  .948606
490050,  .959771
490052,  .961415
490053,  .914407
490059,  .986363
490060,  .892278
490063,  .982588
490066,  .902234
490067, 1.015801
490069,  .963268
490075, 1.026317
490077,  .928273
490079,  .960515
490084,  .894680
490088,  .838798
490089,  .843037
490090,  .984345
490092,  .846334
490093,  .946717
490094,  .911325
490097,  .974411
490098,  .903998
490101,  .932374
490107,  .966407
490110, 1.016388
490111,  .946677
490112,  .993341
490113,  .966129
490114,  .992688
490115,  .971753
490116,  .979874
490117,  .947601
490118, 1.001553
490119,  .952290
490120,  .974358
490122,  .937818
490123,  .858290
490126,  .923672
490127, 1.010354
490130,  .866906
490136,  .995510
490140,  .989659
490141,  .956561
490143, 1.055639
490144,  .951357
500001,  .956428
500002,  .933627
500003,  .957647
500005,  .944237
500007,  .892397
500008, 1.005668
500011,  .989762
500012,  .958571
500014,  .919148
500015,  .944982
500016,  .863356
500019,  .889526
500021,  .914181
500024,  .921471
500025, 1.044722
500026,  .957005
500027,  .959558
500030,  .893360
500031,  .931677
500033,  .888023
500036,  .912597
500037,  .823080
500039,  .966798
500041,  .858688
500044, 1.012505
500050,  .897168
500051,  .909465
500054,  .985706
500058,  .979281
500060,  .929807
500072,  .930273
500077,  .980923
500079,  .921826
500088,  .905823
500108,  .960041
500124,  .959112
500129,  .934654
500139,  .910166
500148,
500150,  .885408
500152,  .896659
510001, 1.013473
510002,  .945882
510007, 1.008201
510008,  .953998
510012,  .921064
510022,  .984064
510023, 1.060148
510029,  .927830
510030,  .845855
510031,  .909162
510039, 1.026940
510046,  .955455
510048,  .938289
510050, 1.004848
510055,  .960127
510062,  .916297
510070,  .998024
510071,  .976603
510077,  .849315
510082,  .881043
510091,  .798389
520002,  .857118
520004,  .891891
520009,  .959207
520011,  .868330
520017,  .835192
520019,  .872803
520021,  .993786
520028,  .918831
520030,  .949205
520033,  .866230
520035,  .912999
520037, 1.002188
520041,  .840161
520044,  .972546
520045,  .938574
520049,  .966519
520051,  .972926
520057,  .894318
520062,  .913643
520063,  .922465
520070, 1.026999
520071,  .861224
520075,  .963629
520078,  .964656
520083,  .948297
520088,  .904729
520089,  .921816
520091,  .839711
520096,  .978726
520097,  .877883
520098,  .962262
340085,  .973596
340087,  .893064
340090,  .955991
340091,  .937495
340096,  .913349
340097,  .947420
340098,  .955025
340099,  .889962
340106,  .838195
340107,  .931038
340109,  .914648
340113,  .987029
340114,  .954416
340115,  .924319
340116,  .956151
340119,  .969259
340120,  .888081
340123,  .927957
340126,  .962465
340127,  .915477
340129,  .961329
340130,  .979820
340131,  .898249
340132,  .955518
340133,  .963760
340141,  .976144
340142,  .916918
340143,  .998348
340144,  .904091
340145,  .995206
340147,  .964126
340148,  .893883
340151,  .956722
340155,  .953733
340156,  .775602
340158,  .923017
340159,  .933884
340166,  .949480
340171,  .951299
340173,  .962549
340183,  .937511
340184,  .919056
340186,  .897991
340188,  .840290
350002,  .892673
350006,  .981772
350011,  .988741
350015,  .923012
350019,  .968474
350063,  .685868
350064,
350070,  .948648
360001,  .964729
360002,  .920457
360003, 1.035086
360006, 1.026100
360008, 1.076844
360009,  .986306
360010, 1.006533
360011,  .968996
360012, 1.005979
360013, 1.040094
360014,  .961563
360017, 1.015687
360020, 1.024281
360025, 1.064919
360027, 1.014402
360029,  .984994
360035, 1.008346
360036,  .974926
360037,  .959492
360040,  .988628
360041, 1.061684
360046,  .918878
360048, 1.074843
360051, 1.032459
360054, 1.066903
360055, 1.043457
360056, 1.009653
360059, 1.011038
360064, 1.089325
360066,  .999149
360068, 1.026818
360070, 1.031481
360072, 1.001350
360074, 1.054391
360076, 1.016064
360077, 1.008917
360078,  .962160
360080, 1.043068
360081, 1.023064
360082, 1.030055
360085, 1.001276
360086, 1.030968
360089,  .889642
360090,  .963487
360091, 1.008896
360095,  .975672
360096, 1.028564
360107, 1.044603
360109,  .973737
360112, 1.066536
360121, 1.169597
360123,  .963969
360125,  .965795
360132, 1.068105
360133, 1.018353
360137, 1.021921
360141, 1.037190
360143, 1.038898
360145, 1.013657
360147,  .989806
360150, 1.027203
360151, 1.036311
360152,  .973257
360155,  .995481
360156, 1.070581
360159,  .984371
360163, 1.002328
360170, 1.016089
360174, 1.011312
360175,  .996279
360179,  .991564
360185, 1.051276
360189,  .928301
360192, 1.032437
360203,  .938790
360210,  .896916
360218,  .969819
360230,  .983128
360234, 1.018103
360239, 1.001127
360245,  .799463
360259, 1.006966
360261, 1.002951
360262,  .994045
360263,  .919487
360266,  .883770
360270,  .975255
360274, 1.127957
360276, 1.038894
360348,  .973682
360351,  .991180
360352,  .987495
360354, 1.016034
360355, 1.000738
360358,
360359, 1.014389
360360,  .987964
360361, 1.605425
360362,  .926778
370001,  .989529
370002,  .942361
370004,  .978251
370006,  .957940
370007,  .644353
370008,  .991090
370011, 1.007405
370013, 1.074708
370014,  .999944
370015,  .919602
370016,  .948966
370018,  .997159
370019,  .940368
370020,  .987080
370022,  .873482
370023,  .897566
370025, 1.064270
370026,  .958015
370028, 1.035192
370029,  .876674
370030, 1.036763
370032, 1.084985
370034,  .957019
370036,  .747211
370037,  .991555
370039,  .929160
370040,  .925222
370041, 1.051099
370047, 1.000760
370048,  .955936
370049,  .969634
370054,  .953184
370056,  .914512
370057,  .895247
370065,  .948870
370072,  .926013
370078, 1.016892
370080,  .864196
370083,  .964555
370089,  .928722
370091,  .976593
370093, 1.022613
370094, 1.011985
370099,  .971359
370100,  .951043
370112,  .883870
370113,  .990648
370114,  .992768
370139,  .888966
370149,  .960864
370153,  .848129
370158,  .905586
370166,  .876255
370170,  .685799
370171,  .943888
370172,  .741095
370178,  .731402
370180,  .855460
370183,  .837851
370192,  .958269
370199,
370202,  .989869
370203,  .997743
140182,  .993820
140184,  .965163
140185,  .912718
140186, 1.048125
140187,  .991878
140189,  .942800
140191, 1.006943
140197, 1.035763
140200, 1.066274
140202, 1.036456
140206, 1.035128
140208, 1.037551
140209, 1.005839
140210,  .895958
140211, 1.037478
140213, 1.019670
140217, 1.075317
140223, 1.054881
140224, 1.003531
140228, 1.006859
140231, 1.012853
140233, 1.030622
140234,  .914274
140239, 1.018414
140240, 1.089861
140242, 1.031093
140250, 1.013207
140251, 1.099019
140252, 1.107412
140258, 1.114695
140275,  .917427
140276, 1.007355
140280,  .967625
140281,  .982498
140286, 1.048981
140288, 1.070810
140289,  .967459
140290, 1.131353
140291, 1.019121
140292, 1.118754
140294,  .949959
140300,  .741958
140304, 1.035547
150001, 1.045271
150002, 1.082022
150004, 1.119296
150005,  .988719
150006,  .995881
150008, 1.138903
150009,  .994558
150010, 1.076824
150012, 1.001902
150015,  .987618
150017, 1.070295
150021, 1.033507
150022,  .911982
150024,  .943422
150026,  .972241
150030,  .952980
150035, 1.035812
150037, 1.012535
150044, 1.006714
150045,  .993402
150046, 1.043264
150048,  .986503
150051, 1.025964
150056, 1.039913
150058,  .979908
150059, 1.065320
150064,  .891129
150065,  .960885
150069,  .948623
150074, 1.000461
150075,  .987721
150076,  .982968
150084, 1.031940
150086,  .983952
150089,  .987648
150090,  .997605
150091,  .877335
150100,  .992185
150101,  .831056
150104,  .967991
150109, 1.009556
150112,  .965877
150115,  .930485
150125, 1.075240
150126, 1.054196
150133,  .978860
150146,  .981216
150150,  .918592
150153,  .986258
150157,  .994606
150160,  .887695
150161, 1.041506
150165,  .991140
150166, 1.100457
150167,  .962472
150169, 1.081374
150172,  .952659
150173, 1.021863
150176, 1.075362
150177, 1.166128
150181,  .992774
150182, 1.018135
150183,
160005,  .957099
160008,  .945400
160013,  .850790
160024,  .885137
160028,  .921580
160030,  .943126
160032,  .869386
160033,  .987056
160045,  .926703
160047,  .929215
160058,  .999887
420027, 1.065688
420030,  .949665
420033,  .922009
420036,  .950367
420037,  .887090
420038,  .934742
420043,  .981319
420048,  .983596
420049,  .935955
420051,  .956889
420053,  .997002
420055,  .861853
420057, 1.017447
420065,  .971781
420066,  .998877
420067,  .948841
420068,  .984060
420069,  .869547
420070,  .973371
420071, 1.038040
420072,  .837884
420073,  .968918
420078, 1.003147
420079, 1.012724
420080,  .965333
420082, 1.021536
420083, 1.039313
420085,  .957011
420086,  .985619
420087,  .992299
420089, 1.021779
420091,  .946676
420098,  .942421
420101,  .968879
420102,  .885313
420103, 1.009600
420104,  .969757
420105,  .909223
420106,  .926468
420107,  .887020
430005,  .876004
430008,  .908401
430012,  .889056
430013,  .950075
430014,  .936412
430015,  .845419
430016, 1.007041
430027,  .998883
430048,  .873983
430077, 1.004867
430081,  .748618
430082,
430083,
430084,  .716005
430089,  .863118
430090,  .870123
430091,  .879939
430093,
430095,  .986009
430096,  .955745
430097,  .961394
440001, 1.057577
440002, 1.056632
440003, 1.066589
440007, 1.038870
440008, 1.132775
440010,  .966406
440011,  .948829
440012, 1.009668
440016,  .937737
440017, 1.046649
440018, 1.040305
440025,  .949631
440029, 1.003299
440031,  .948951
440032,  .888515
440033, 1.024155
440035,  .981436
440039,  .984798
440046,  .998611
440048, 1.000882
440049,  .991598
440051, 1.028510
440053,  .978901
440056, 1.071577
440058,  .936855
440059,  .986084
440061, 1.139375
440063,  .995761
440065, 1.025115
440068, 1.032069
440070, 1.136798
440073,  .979997
440081,  .959016
440082, 1.007456
440084, 1.030061
440091,  .968663
440102, 1.048863
440109,  .970337
440110,  .884784
440120,  .970888
440125,  .973766
440130,  .986069
440132, 1.024553
440133,  .988258
440137, 1.044380
440148,  .901746
440150, 1.010267
440152, 1.024513
440153,  .873854
440156, 1.001884
440161, 1.042435
440173,  .962232
440176,  .991070
440180,  .868831
440181,  .955745
440183, 1.049545
440184,  .952728
440185, 1.023565
440189, 1.028771
440192,  .897492
440194,  .960009
440197, 1.034825
440200, 1.038129
440227, 1.025982
440228, 1.019113
440232, 1.177822
450002, 1.040683
450007, 1.060841
450011,  .999757
450015,  .913064
450018, 1.029357
450021, 1.040054
450023, 1.080277
450024, 1.035160
450028, 1.040266
450029, 1.008847
450032, 1.035014
450033, 1.046646
450034, 1.047544
450035, 1.003427
450037, 1.026850
450039, 1.042856
450040, 1.047546
450042, 1.001146
450044,  .981880
450046, 1.059423
450051, 1.056131
450054,  .963012
450055,  .929316
450056, 1.059948
450058, 1.028289
450064, 1.158618
450068, 1.032130
450072,  .966227
450078,  .874973
450079, 1.058473
450080, 1.070444
450082, 1.180106
450083, 1.095486
450085,  .937785
450087, 1.077346
450090, 1.091819
450092, 1.121768
450097, 1.136128
450099,  .983126
450101, 1.026927
450102, 1.120739
450104, 1.151643
450107, 1.032362
450108,  .980324
450119, 1.052536
450124, 1.120438
450128,  .938583
450130, 1.033435
450132, 1.034801
450133, 1.083046
450135, 1.079371
450137, 1.081616
450143, 1.013510
450144,  .901695
450147, 1.080156
450148, 1.022639
450152,  .995822
450154,  .864943
450155,  .950596
450162, 1.023717
450163, 1.095754
450165,  .984971
450176, 1.062880
450177,  .957624
450178,  .807541
450184, 1.087644
450187,  .845996
450192,  .872646
450193, 1.011208
450196, 1.044434
450200, 1.061968
450203, 1.135572
450210,  .940312
450211, 1.038636
450214, 1.160454
450219, 1.087869
450221,  .934137
450229, 1.019586
450231, 1.053911
450236, 1.022374
450237, 1.071796
450241,  .929506
450253,  .852358
450271, 1.122756
450272, 1.070311
450289,  .943436
450292, 1.116288
450299,  .987532
450306,  .762362
450324, 1.060025
450340, 1.007305
450346, 1.015060
450348,  .987063
450351, 1.023606
450352, 1.136738
450369, 1.013977
450370,  .995198
450372, 1.052651
450388, 1.038980
450389, 1.035919
450399,  .982101
450400,  .880735
450403, 1.130059
450419, 1.081895
450422,  .973703
450431, 1.035945
450447, 1.010344
450451, 1.049481
450462, 1.103685
450465, 1.083964
450469, 1.038395
450484,  .984704
450488,
450498, 1.005998
450508, 1.128030
450518, 1.159072
450539,  .976745
450558, 1.070855
450563, 1.064785
450571,  .957382
450573, 1.061929
450580, 1.014090
450584,  .983366
450586, 1.042310
450596, 1.053952
450597, 1.131607
450605, 1.172593
230005,  .939860
230017,  .959145
230022,  .930578
260065,  .971726
260077,  .963776
260085,  .969295
260095,  .986644
260104, 1.009985
260110,  .972513
260138,  .989083
260162,  .866772
260176,  .961959
260183,  .999220
260191,  .925791
260207,
240207,  .910191
250001, 1.017135
250006,  .965314
250017, 1.044104
250025,  .993690
250034,  .964398
250042,  .983852
250048, 1.000505
110233, 1.125467
120004,  .838857
120011,  .781493
120022,  .944769
130003,  .964332
130014,  .920674
130028,  .954305
130066,  .914450
140002,  .909336
140011,  .965707
140018,  .958623
140030, 1.023703
140040, 1.011194
140048, 1.050586
140054, 1.047288
140063,  .995427
140067,  .963494
140082, 1.163137
140088, 1.046634
140095, 1.043984
140110,  .961094
140115, 1.000216
140119,  .992753
140125,  .997288
140133, 1.084150
140145,  .889785
150007, 1.023443
150011, 1.048767
150018,  .944333
150023, 1.009190
150034, 1.004333
150042, 1.068644
150047, 1.017302
150057,  .936972
150061, 1.186102
150072, 1.028653
150082, 1.037639
150088, 1.042535
150097, 1.003408
150102,  .974285
150113,  .997125
150128, 1.045737
150149,  .901791
150158,  .996772
150162,  .996614
150168,  .937708
150175,  .973975
150179,  .904377
160001,  .846883
160016,  .920847
160029,  .844169
160040, 1.038070
160057,  .875069
440006, 1.052577
440009,  .921887
440015,  .987543
440020,  .999818
440030, 1.020624
440034,  .942743
440040,  .894696
440050,  .957536
440057,  .947050
440060,  .958438
440067, 1.094039
440072, 1.018286
440083, 1.011422
440104, 1.009632
440111,  .928838
440131,  .883235
440144, 1.057968
440151, 1.014553
440159, 1.218369
440175, 1.069734
440182, 1.174990
440187, 1.126102
440193, 1.056796
440218,  .862414
440231, 1.397301
450010, 1.079370
450194, 1.031116
450209, 1.125487
450213, 1.018903
450222, 1.086452
450235, 1.137661
450243,  .781431
450280, 1.123387
450293,  .881653
450330, 1.154282
450347, 1.099594
450358, 1.003675
450379, 1.229736
450395,  .999850
450411, 1.076502
450424, 1.051099
450460, 1.004711
450475, 1.020345
450489,  .793617
450537, 1.193813
450565, 1.146017
450578,  .752469
450587, 1.058014
450604,  .950107
450620,  .970396
450641,  .918023
450647, 1.068616
450656, 1.054374
450862, 1.137981
450869, 1.015983
450874, 1.025238
450880, 1.180337
450888, 1.115726
450893, 1.137122
460004,  .978118
460007,  .908498
460013, 1.011622
460019,  .759436
460026, 1.015724
460039, 1.017420
460043,
460057,  .993406
470003, 1.003540
470024,  .979560
490004,  .936996
490011,  .981636
490018,  .913339
490022,  .996701
490033,  .931310
490040,  .986323
490044,  .953592
490048, 1.007795
490057,  .972151
500049,  .903479
500053,  .904238
500064, 1.048543
500084, 1.005219
500119,  .974490
500141,  .929574
500151,  .888222
510006,  .956549
510013,  .991718
510024, 1.029788
510038,  .856036
510047,  .956618
510058, 1.044007
510072, 1.037883
510086,  .777055
520008,  .984763
520013,  .964024
520027,  .973791
520034,  .957045
520038,  .918616
520048,  .929253
520059,  .913517
520066,  .923163
520076,  .896216
520087,  .958061
520095,  .815959
520100,  .976654
360016,  .964423
360026, 1.047716
360032,  .998351
360039,  .984766
360044, 1.044786
360052, 1.059230
360058, 1.086122
360065,  .922283
360071,  .955328
360075, 1.011117
360079, 1.034252
360084, 1.001142
360087,  .928486
360092,  .965706
360098, 1.024496
360118,  .985345
360131, 1.108420
360134, 1.003415
360144, 1.021733
360148,  .960861
360153,  .978039
360161, 1.071211
360172, 1.101026
360180,  .989575
360197, 1.068662
360211, 1.111514
360236,  .955502
370097,  .984222
370106, 1.044154
370138,  .796046
370156,  .843425
370173,  .752509
370190, 1.192246
370201, 1.096986
370210,  .884995
370214,
370228,  .962305
370235,  .911409
380004,  .905035
380009,  .992783
380020,  .875357
380027,  .864842
380037,  .834424
380050,  .829293
380056,  .915682
380075,  .931120
380091,  .805754
390001, 1.082408
390006, 1.043161
390012,  .973681
390025,
390138,  .852012
390146,  .889237
390151,  .927629
390160, 1.065709
390164, 1.036041
390178,  .945356
390184,  .930711
390194, 1.032608
390199, 1.045106
390211,  .956643
390220, 1.078220
390226, 1.028637
390233,  .979382
390258, 1.049577
530006,  .851737
530008,  .876377
530011,  .905054
530012, 1.032970
530014, 1.019746
530015,  .848249
530025,  .868103
530032,  .911826
530033,  .994181
670004, 1.042250
670005,  .994274
670006, 1.060227
670008, 1.005385
670019, 1.492256
670023, 1.154756
670024, 1.113050
670025, 1.061131
670031, 1.233084
670034, 1.035175
670041, 1.107065
670043, 1.040197
670044, 1.051467
670046, 1.119512
670047, 1.016652
670049, 1.045329
670053, 1.193739
670054, 1.087340
670055, 1.067126
670056, 1.083348
670058,
670059, 1.187130
670060, 1.141898
670061, 1.045492
670062,
670067, 1.027146
670068, 1.064439
670069, 1.115252
670071, 1.092324
670073, 1.020530
670075, 1.186410
670076, 1.005498
670077, 1.042043
670078,  .661702
670079, 1.110064
670082, 1.098918
670083, 1.309208
670087,
670088,  .937089
670089,
670092, 1.044199
670094,
670096, 1.153060
670097,
670098, 1.119711
670103,  .975386
670106, 1.204413
670108, 1.071294
50056, 1.007791
50060,  .977676
50070,  .829916
50075,  .887337
50078, 1.027359
50090,  .900176
50096, 1.480689
50102, 1.161309
50108,  .953003
50113,  .980074
50121,  .886942
50126, 1.110987
50129, 1.075735
50135, 1.241205
50138,  .940184
50149, 1.011444
50158, 1.031333
50168, 1.052093
50180,  .977664
50192,  .892243
50197,  .957787
50222,  .965852
50226, 1.094923
50232,  .962803
50238, 1.070981
50243, 1.000282
50257,  .905397
50464,  .989113
50485, 1.024179
50498,  .921823
50506,  .970370
50516,  .944224
50526, 1.144849
50541,  .993533
50549,  .995492
50557,  .958476
50570, 1.072721
50581, 1.159384
50589, 1.065275
50603,  .962551
50609,  .778779
50633,  .941443
50668,
50689,  .994690
50697,  .763785
50709,  .922500
50717,  .956177
50727, 1.160032
50737, 1.133347
50740, 1.031960
50746, 1.154630
50751,
100217, 1.011394
100226, 1.063725
100232, 1.065863
100238, 1.070678
100244, 1.030629
100252,  .972567
100255, 1.034975
100260, 1.034256
100266,  .992192
100275, 1.089405
100284, 1.112150
100287, 1.054586
100291, 1.063414
100299, 1.059296
100314,  .949863
100320,  .970472
110007,  .981100
110015,  .907226
110023,  .919406
110027, 1.017650
110031, 1.037502
110035,  .977651
110040,  .940786
110043,  .967633
110050,  .813504
60124,  .901917
70003, 1.025258
70006, 1.022108
70011, 1.052076
70017, 1.015159
70021,  .981608
70027,  .999113
70031, 1.046804
70036,  .991269
70040, 1.101114
80006,  .954912
90003,  .877717
90006,  .984395
100002, 1.125104
100009, 1.053917
100017, 1.056501
100023, 1.039780
100028,  .975660
100034, 1.033674
100039, 1.056366
100045, 1.039354
100049, 1.021991
100052, 1.074260
100057,  .989803
100067, 1.045256
100071, 1.050817
10120, 1.041216
10129,  .869952
10139, 1.020289
10148,  .879631
10158, 1.033917
10169,  .900648
20012,  .827448
20026,  .895023
390267, 1.124708
390272,  .719279
390304, 1.063943
390314,  .897359
390323, 1.054639
390327, 1.025081
410001, 1.061603
410007,  .992540
410010,  .977858
420002, 1.037234
420009,  .956687
420015,  .991301
420023, 1.000312
670080,  .956623
670085, 1.055679
670090, 1.439035
670095,
670107,
270003,  .866077
270017,  .923656
270049,  .944952
270086,  .832367
280013, 1.014992
280030, 1.019776
280061,  .947044
280105,  .991343
280127,  .899002
280131,  .846160
280134, 1.089352
290005, 1.019157
290009,  .901958
310058, 1.149811
310069, 1.009033
310074, 1.077189
310083, 1.085510
310092, 1.095043
310110, 1.100146
310115, 1.070204
310130, 1.066069
320004,  .980368
320011,  .885885
320017,  .934402
320030,  .867542
320058,
320067,  .671487
320084,  .892869
330003,  .947468
330008,  .862452
330013,  .987006
330024,  .975513
330030,  .906659
330045, 1.044356
330055, 1.028711
330058,  .918750
330073,  .941264
330079,  .879519
330222,  .916895
330229, 1.009603
330233, 1.021936
330238,  .898760
330241, 1.023937
330259, 1.142656
330267, 1.066446
330273,  .992942
330285,  .932760
330340,  .928195
330385,  .976533
330394,  .919806
330399,  .979006
330405,
340010,  .947755
340015, 1.001237
340021,  .971049
340027,  .979172
340037,  .912692
340042,  .916201
340050,  .906657
340061,  .972501
340070,  .913059
340075,  .949834
230227,  .982743
230241,  .985571
230259,  .896623
230273, 1.017614
230297, 1.002760
230303,  .911439
240006,  .835302
240018,  .909398
240030,  .982980
240043,  .858543
240050,  .865852
240057,  .951529
240064,  .904110
240075,  .859456
240084,  .832597
240100,  .875833
240115,  .914333
240166,  .747174
520102,  .980951
520103,  .984798
520107,  .915973
520109,  .873805
520113,  .907269
520116,  .924292
520136,  .957519
520138,  .986387
520139,  .999101
520160,  .942740
520177,  .962820
520189,  .973418
520193,  .970749
520194,  .816391
520196, 1.001106
520198,  .929347
520202,  .922385
520204,  .933825
520205,  .944176
520206,  .966321
520207,  .949395
520208, 1.036821
530002,  .903313
370206,  .933006
370211, 1.017746
370212, 1.063713
370215,  .944785
370216,  .923727
370218,  .945736
370220, 1.103132
370222,  .941077
370225, 1.062823
370227,  .835562
370229, 1.076667
370234,  .958182
370236, 1.130834
380001,  .932289
380002,  .879856
380005,  .878662
380007,  .923876
380014,  .912877
380017,  .924994
380018,  .933875
380021,  .888345
380022,  .842043
380025,  .857510
380029,  .847398
380033,  .801442
380038,  .890226
380040,  .901994
380047,  .915469
380051,  .912929
380052, 1.006563
380060,  .866118
380061,  .919769
380071,  .878422
380082,  .887640
380089,  .899138
380090,  .896404
380102,  .886671
380103,  .802095
390002, 1.024849
390003,  .861058
390004, 1.059001
390008,  .930976
390009,  .995630
390013,  .940696
390016, 1.123244
390019, 1.010178
390026, 1.038665
390027,  .984711
390028, 1.057698
390030, 1.050209
390031, 1.096897
390032, 1.137131
390035,  .955525
390036, 1.035728
390037, 1.037550
390039,  .993919
390041, 1.000264
390042, 1.061544
390043,  .985895
390044, 1.007790
390045,  .991506
390046, 1.021124
390048, 1.003879
390049,  .972782
390050, 1.051245
390052, 1.037755
390056,  .992513
390057,  .953761
390058, 1.042328
390061,  .991118
390062, 1.010958
390063, 1.052347
390065,  .972902
390066, 1.012168
390067, 1.002684
390068,  .955014
390070,  .970939
390071,  .957939
390072, 1.095805
390073, 1.097682
390076, 1.054672
390079,  .936399
390080, 1.041227
390081, 1.113937
390084, 1.004020
390086,  .996859
390090, 1.042483
390091,  .959003
390093, 1.025596
390096, 1.017105
390097, 1.000902
390100,  .993588
390101, 1.071520
390102, 1.051529
390104,  .936145
390107, 1.053058
390110, 1.014938
390111, 1.022409
390112,  .921884
390113,  .946760
390114,  .929861
390115, 1.006826
390116, 1.060764
390117,  .992569
390118,  .981363
390119, 1.159052
390123, 1.093699
390125, 1.008132
390127, 1.036394
390130,  .830719
390133, 1.006678
390137, 1.171778
390139, 1.037533
390142, 1.037203
390145, 1.036720
390147,  .999451
390150, 1.046651
390153, 1.031839
390156, 1.026800
390157, 1.228607
390162, 1.002629
390163,  .944269
390168, 1.031673
390173,  .990625
390174, 1.014894
390179,  .991269
390180, 1.087929
390183,  .946263
390185,  .979757
390192,  .917628
390195,  .979939
390197, 1.013414
390198, 1.083182
390201,  .990864
390203,  .971475
390204, 1.029236
390217, 1.086965
390219, 1.099567
390222,  .985837
390223, 1.002671
390225, 1.014113
390228, 1.012384
390231,  .995023
390236,  .865618
390237, 1.078256
390256, 1.016099
390263,  .997942
390265, 1.080354
390266, 1.042910
390268,  .977800
390270, 1.129479
390278,  .715416
390290, 1.005072
390302,
390307,  .992001
390312, 1.227664
390316,  .888821
390321,  .913374
390322,  .802477
390324, 1.075685
390325,  .957250
390326,  .951313
390328, 1.015267
390329,  .993671
410004,  .931937
410005, 1.003141
410006,  .992215
410008,  .960815
410009, 1.004386
410011,  .973375
410012,  .965565
410013,  .969985
420004,  .996398
420005,  .868479
420007, 1.016181
420010,  .999713
420011, 1.059417
420018,  .985154
420019,  .944298
420020,  .953743
420026,  .988032
30006, 1.002370
30012,  .992524
30016,  .914036
30030, 1.027435
30038, 1.029969
30061,  .919669
30068,  .847202
30073,  .745765
30084,  .742067
30089,  .992474
30094,  .990217
30107,  .887506
30112, 1.076701
30115,  .907976
30120, 1.121918
30123,  .977184
30134,  .803248
40002,  .935924
40010,  .933616
170197,  .984736
180002,  .851987
180010,  .991203
180013, 1.028795
180019,  .961354
180025,  .907766
180035, 1.025497
180043,  .892222
180046,  .948634
180051,  .987244
180066,  .939426
180070,  .901772
180087, 1.001582
180095, 1.010455
180103, 1.034642
180115,  .945534
180127,  .967560
180138,  .925553
180149,  .916257
190004,  .977551
190008, 1.002006
190014, 1.127258
190020, 1.076239
190034, 1.095661
190040,  .955128
190046, 1.014369
190307,
200019,  .942479
200024,  .975431
200037,  .948952
200050,  .920505
220002,  .989414
220012, 1.009144
220017, 1.008316
220029, 1.055639
220035,  .991417
220049, 1.050729
220060,  .993854
220065, 1.077549
220073, 1.018404
220080, 1.080094
220086, 1.018727
220098, 1.048014
220105, 1.004472
220116, 1.032402
220163, 1.046749
220176, 1.020392
